customer_id,customer_name,email,phone,age,gender,city,segment,join_date
22490,Michelle Edwards,youngdavid@example.net,5662446370,21,Male,Lucknow,Regular,2025-07-24
22491,Elizabeth Rojas,kschmitt@example.net,(729)613-1,55,Other,Chandigarh,Regular,2024-01-09
22492,Jesse Martinez,rogerslisa@example.net,916-960-31,32,Other,Hyderabad,Regular,2023-02-25
22493,Zachary Hendricks,finleymark@example.com,001-461-54,59,Other,Lucknow,Occasional,2024-07-01
22494,Victoria King,william01@example.com,(622)535-5,48,Female,Chandigarh,New,2025-09-28
22495,Deborah Roberson,vboone@example.com,6109629084,59,Female,Mumbai,Regular,2023-08-26
22496,Joel Jackson,debra12@example.org,001-252-29,40,Male,Hyderabad,Regular,2024-12-27
22497,David Brown,mark11@example.com,(369)347-1,25,Other,Indore,Regular,2024-12-18
22498,Christopher Mathews,jonesamanda@example.net,650-895-20,38,Male,Hyderabad,Regular,2023-07-29
22499,Jason Weaver,tbell@example.com,(399)624-2,54,Other,Chandigarh,Regular,2023-03-16
22500,Jennifer Graham,esloan@example.org,+1-596-779,25,Female,Hyderabad,New,2024-06-19
22501,Steven Phillips MD,dawnpatton@example.com,759-262-99,27,Female,Nagpur,Regular,2023-11-04
22502,Nicole Curtis,simmonsblake@example.com,332-650-49,23,Male,Kochi,Regular,2023-06-25
22503,Timothy Patton,kanderson@example.org,414.854.43,34,Female,Visakhapatnam,Occasional,2025-08-29
22504,Catherine Smith,stewartmatthew@example.org,(842)781-2,59,Other,Chandigarh,Occasional,2025-02-04
22505,Anthony Rodriguez,kayleethomas@example.net,+1-882-259,45,Other,Delhi,Regular,2025-04-30
22506,Andrea Johnson,rodriguezveronica@example.org,645.838.88,29,Male,Lucknow,New,2025-05-22
22507,Mark Martinez,aarroyo@example.org,257.772.19,38,Female,Chennai,Occasional,2025-06-21
22508,Christopher Yu,mark40@example.org,279-362-82,54,Female,Pune,Occasional,2024-06-09
22509,Jonathon Bean,nguyenmichael@example.com,001-745-20,50,Female,Bangalore,Occasional,2023-07-27
22510,Michael Dawson,ulawrence@example.com,608.477.63,45,Other,Indore,Occasional,2025-07-04
22511,Joseph Green,william59@example.com,(710)685-8,18,Other,Kochi,New,2024-05-11
22512,Alexis Martin,schmidtshari@example.com,661.961.88,52,Female,Bangalore,Regular,2025-04-14
22513,Nicholas Choi,yhoward@example.net,702.427.53,45,Male,Jaipur,VIP,2024-10-27
22514,Christopher Price,teresafarmer@example.net,+1-863-255,41,Male,Delhi,Regular,2025-01-31
22515,Joseph Martinez,spearsmatthew@example.com,+1-202-694,20,Other,Visakhapatnam,New,2025-10-16
22516,Jesse Garcia,hillkristina@example.org,(605)235-2,66,Other,Nagpur,Premium,2025-03-29
22517,Benjamin Rowe,richard27@example.com,(465)875-1,64,Female,Hyderabad,Regular,2023-11-15
22518,Tracy Barr,mccluremaria@example.net,(340)862-2,54,Female,Lucknow,Occasional,2024-07-25
22519,John Ramirez,boltonkimberly@example.org,(464)277-4,44,Female,Kochi,Occasional,2024-03-11
22520,Rachel Hicks,wolfeamy@example.org,(202)368-6,66,Other,Bangalore,Regular,2023-11-19
22521,Melissa Mcdowell,bennettrobert@example.net,830.959.03,59,Other,Delhi,Occasional,2022-12-14
22522,Kathy Howe,iallen@example.org,(478)630-8,46,Other,Hyderabad,Occasional,2023-02-27
22523,Willie Johnson,nfields@example.com,+1-332-457,65,Male,Pune,Regular,2024-01-30
22524,Andrew Clark,edeleon@example.org,597-954-74,20,Other,Jaipur,Occasional,2023-09-25
22525,Kathleen Lee,arielconner@example.org,545.586.14,24,Other,Delhi,Occasional,2025-04-29
22526,Joshua Black,powellheather@example.org,+1-528-366,54,Other,Nagpur,VIP,2024-06-23
22527,Benjamin Martin,matthewjones@example.com,(723)911-2,47,Male,Ahmedabad,VIP,2025-09-08
22528,Brenda Brown,lorettafritz@example.net,8777947916,35,Other,Delhi,Premium,2023-07-15
22529,Samantha Bridges,julie46@example.net,+1-284-745,39,Other,Lucknow,Regular,2023-05-26
22530,Steven Mora,johnsonsamantha@example.com,001-856-60,36,Other,Kolkata,Regular,2023-09-09
22531,Jason Dixon,amanda95@example.net,778-484-38,53,Male,Kochi,Occasional,2024-05-01
22532,Leslie Carney,johnsonvalerie@example.net,(336)702-1,57,Male,Nagpur,Regular,2024-01-21
22533,Jennifer Thompson,buckleyteresa@example.com,(251)818-8,42,Other,Chennai,Occasional,2023-01-19
22534,Jean Smith,jonathanburgess@example.org,987-276-31,47,Male,Kochi,New,2025-08-18
22535,Micheal Jones,stevenwilkins@example.net,9589407669,19,Female,Bangalore,Occasional,2025-01-28
22536,Dana Combs,nallen@example.org,434-934-38,60,Other,Nagpur,New,2025-02-23
22537,Kenneth Carter,william64@example.net,825-763-88,22,Male,Kolkata,Occasional,2023-05-03
22538,Jennifer Romero,andrew71@example.org,(763)882-1,23,Male,Indore,New,2024-12-27
22539,Evan Jackson,thomascasey@example.net,743-687-77,68,Other,Hyderabad,Occasional,2025-03-01
22540,Christian Holt,ujohnson@example.com,(657)749-0,29,Female,Bangalore,Occasional,2025-09-12
22541,Amanda Nelson,jamieramirez@example.com,664-220-13,59,Female,Kochi,Regular,2024-10-14
22542,Elizabeth Morgan,baileyevelyn@example.net,(380)859-2,66,Female,Chandigarh,Regular,2025-05-30
22543,Jeffrey Wang,christina81@example.com,215.734.07,33,Other,Delhi,Occasional,2023-10-14
22544,Darrell Anderson,christina16@example.net,2917455579,67,Male,Visakhapatnam,Premium,2024-10-20
22545,John Barr,richardserik@example.com,223.339.55,31,Female,Pune,Regular,2024-07-26
22546,Kenneth Carrillo,christopher27@example.org,731-369-08,21,Female,Kochi,Regular,2025-09-26
22547,Austin Phillips,kenneth22@example.org,705-586-30,19,Male,Kolkata,Regular,2023-06-21
22548,Kevin Gonzalez,aaronramos@example.com,235-855-65,27,Male,Visakhapatnam,Occasional,2025-09-10
22549,Stephanie Lara,tcollins@example.com,479-841-18,56,Male,Nagpur,Regular,2024-07-07
22550,Joy White,perezkyle@example.com,646.266.25,54,Female,Mumbai,Occasional,2025-06-23
22551,Sandra Morris,derekclark@example.net,+1-455-947,21,Other,Indore,Occasional,2024-07-26
22552,Alexander Chapman,patrickmolina@example.org,785.272.38,45,Male,Visakhapatnam,Occasional,2025-09-19
22553,Dillon Torres,spencegeorge@example.com,646-830-18,33,Male,Ahmedabad,Occasional,2024-11-09
22554,Angelica Clark,stephendixon@example.com,001-973-47,40,Male,Delhi,New,2025-02-20
22555,Heather Haynes,jackson17@example.com,001-402-60,56,Male,Delhi,Regular,2025-01-14
22556,Jessica Prince,grahamdustin@example.net,6149133856,54,Female,Chennai,Regular,2024-08-20
22557,Bradley Everett,hortiz@example.net,335-570-23,32,Other,Chandigarh,Premium,2024-08-30
22558,Eric Stokes,wolfemonica@example.net,918-478-53,40,Male,Lucknow,New,2023-04-13
22559,Jennifer Bean,breannawong@example.com,626.305.66,20,Male,Mumbai,Occasional,2025-08-13
22560,Betty Parker,angelmorgan@example.org,001-850-83,25,Female,Kolkata,Occasional,2024-04-02
22561,Albert Miller,fcarlson@example.com,884.536.12,58,Male,Kochi,Occasional,2024-01-02
22562,Pamela Buckley,johnstonjacqueline@example.com,+1-638-378,29,Female,Hyderabad,New,2022-11-27
22563,Jenna Shaw,hallaustin@example.org,496-295-07,50,Other,Jaipur,New,2025-06-24
22564,James Matthews,reyesmary@example.org,(753)890-5,42,Other,Indore,Regular,2022-12-31
22565,Nicholas Warren,richardlee@example.com,(542)750-1,32,Other,Bangalore,Regular,2023-11-25
22566,Aimee Ramirez,carlos87@example.org,+1-403-500,27,Other,Chandigarh,Regular,2023-07-22
22567,Kristin Rogers,warnerrichard@example.com,543-220-36,52,Female,Jaipur,Occasional,2025-02-12
22568,Kaitlyn Perez,richard77@example.org,890-413-96,55,Other,Ahmedabad,Regular,2025-02-17
22569,Tracie Burton,tbennett@example.net,568.322.93,36,Male,Ahmedabad,Occasional,2024-01-08
22570,Chad Brady,joshuachaney@example.com,854.616.12,66,Male,Chandigarh,Premium,2023-03-31
22571,Anthony Perez,marknelson@example.net,227-286-47,43,Male,Bangalore,Regular,2025-02-06
22572,Courtney Allen,seanbaker@example.org,688.521.37,67,Male,Bangalore,Premium,2023-05-07
22573,Alan Wong,dsalinas@example.com,+1-863-263,31,Other,Kochi,Occasional,2023-10-18
22574,Kurt Sweeney,tiffanywilson@example.com,884-834-37,23,Male,Jaipur,New,2023-01-03
22575,Mark Parsons,mauricecarter@example.com,+1-291-709,43,Male,Pune,Regular,2025-03-14
22576,Chase Shepherd,dbenson@example.org,(312)760-0,66,Other,Mumbai,Occasional,2022-12-10
22577,Debra Shepherd,dillon81@example.com,001-303-45,54,Other,Pune,Regular,2024-02-26
22578,Alison Diaz,hcastaneda@example.com,947-907-71,55,Male,Bangalore,Regular,2025-10-02
22579,Morgan Bautista,vmiller@example.net,768-918-80,54,Female,Visakhapatnam,Occasional,2023-09-12
22580,Samantha Walton,yharris@example.org,001-823-82,54,Male,Jaipur,New,2025-03-02
22581,Christina Montgomery,tristangonzalez@example.org,462.544.55,44,Other,Chandigarh,New,2025-11-22
22582,Brittany Arias,mbarnes@example.org,(698)398-3,39,Female,Delhi,Regular,2024-04-25
22583,Rebecca Gross,jarvissteven@example.org,376-431-44,37,Female,Indore,Occasional,2024-06-13
22584,Anna Meyer,rileyrobinson@example.org,(701)373-0,21,Other,Bangalore,New,2025-11-10
22585,Sarah Kramer,hollandjason@example.net,(701)223-0,24,Other,Mumbai,Occasional,2024-03-18
22586,Robert Phillips,michaelconley@example.com,277.979.50,19,Male,Chandigarh,New,2024-10-17
22587,Arthur Bryan,ydeleon@example.com,737.390.35,18,Female,Mumbai,Occasional,2025-02-10
22588,Sarah Galvan,christine23@example.net,001-403-51,21,Other,Lucknow,Occasional,2023-08-21
22589,Christine Vega,whitechristina@example.org,698-437-51,42,Male,Ahmedabad,VIP,2023-11-29
22590,Joshua Burton,obaker@example.org,(928)755-4,60,Male,Ahmedabad,Regular,2023-11-01
22591,Deborah Robinson,lorijohnson@example.org,001-824-72,50,Male,Jaipur,Occasional,2023-07-02
22592,James Williams,fordsamantha@example.org,(300)260-3,47,Other,Pune,New,2025-07-03
22593,Rebecca Haas,lcannon@example.org,001-865-80,26,Other,Indore,Regular,2025-04-29
22594,Eric Johnson,delgadokaren@example.org,001-993-63,52,Other,Hyderabad,Premium,2023-12-25
22595,Paul Cooper,amymann@example.org,958-627-02,67,Female,Indore,Occasional,2025-06-02
22596,Donald Thomas,travis79@example.org,854.709.22,32,Other,Mumbai,Occasional,2025-09-22
22597,Mark Kennedy,johnanderson@example.net,639-387-06,65,Other,Hyderabad,Regular,2023-09-20
22598,Mrs. Meredith Snyder MD,victorialambert@example.org,001-267-55,37,Female,Lucknow,Premium,2025-04-13
22599,Mason Lee,williehill@example.net,378-362-28,50,Other,Kochi,Regular,2022-12-30
22600,Shane Jones,amanda70@example.com,926-541-56,30,Other,Chennai,Regular,2025-01-10
22601,Jason Reed,ronnieherrera@example.com,001-268-48,21,Female,Visakhapatnam,Occasional,2024-08-25
22602,Diana Gonzalez,dudleymichael@example.org,+1-746-227,30,Other,Pune,Regular,2024-12-15
22603,Chase Lopez,lewisamanda@example.net,921.207.48,57,Female,Indore,Regular,2024-10-06
22604,Teresa Turner,ntate@example.org,3925471308,47,Female,Indore,Regular,2025-04-13
22605,Paul James,wigginsmichele@example.net,+1-850-453,26,Female,Ahmedabad,Premium,2025-02-17
22606,Jessica Pierce,joshuarice@example.net,263-388-38,50,Female,Pune,Regular,2022-12-27
22607,Samantha Williams,timothybell@example.net,770-447-33,42,Female,Delhi,Occasional,2024-03-13
22608,Traci Jackson,evansbrett@example.com,445-276-67,32,Other,Bangalore,Regular,2024-04-30
22609,Ronald Gibson,blakejacob@example.com,(288)784-2,58,Female,Lucknow,Regular,2023-02-20
22610,Dr. Lisa Whitehead DDS,ashleyadams@example.net,(261)209-2,66,Female,Lucknow,Regular,2023-05-02
22611,Michael Ramsey,brian54@example.org,(462)213-4,23,Male,Hyderabad,Regular,2023-10-02
22612,Paul Huang,daniel01@example.net,759.392.17,38,Male,Indore,Premium,2023-10-14
22613,Tonya Conway,alanrobertson@example.com,001-902-79,41,Male,Pune,New,2025-07-16
22614,Heather Lopez,robert72@example.com,+1-348-879,67,Female,Lucknow,New,2025-02-16
22615,Kimberly Lopez,mwebb@example.org,7749803347,53,Male,Mumbai,Regular,2024-09-30
22616,Lindsey Hartman,hillsusan@example.org,885.707.10,61,Other,Pune,Occasional,2023-09-08
22617,Patricia Hayes,james20@example.net,+1-929-981,45,Female,Kolkata,Premium,2024-09-21
22618,Patrick Johnson,marissa48@example.net,(887)893-2,25,Female,Ahmedabad,Regular,2024-05-26
22619,Steven Lutz,stokeslarry@example.org,506-287-38,61,Male,Lucknow,New,2024-10-18
22620,Aaron Guerrero,hdavis@example.com,001-704-78,64,Male,Ahmedabad,Occasional,2024-01-29
22621,Ann Johnson,deborah76@example.org,+1-615-565,63,Female,Indore,Occasional,2023-04-09
22622,Allison Murphy,bstephens@example.com,(425)886-8,64,Other,Pune,Regular,2025-08-29
22623,Stacey Hooper,benjamingarner@example.org,+1-869-232,20,Male,Pune,Regular,2023-02-24
22624,Vanessa Taylor,cardenasgary@example.com,+1-440-243,54,Male,Chandigarh,Premium,2023-07-17
22625,Ronald Johnson,zunigatyler@example.net,715-344-71,58,Female,Pune,Occasional,2023-05-23
22626,Rodney Gomez,brennanvalerie@example.net,801-789-19,20,Female,Delhi,Premium,2024-12-18
22627,Gregory Campbell,zacharymahoney@example.com,(750)816-9,30,Other,Jaipur,Regular,2024-09-29
22628,Robert Browning,stevenssarah@example.net,001-397-72,58,Other,Lucknow,Occasional,2025-11-19
22629,Caroline Smith,mcdanieljessica@example.org,+1-452-311,25,Male,Mumbai,Occasional,2023-01-31
22630,Kirsten Powell,chadandrade@example.com,259.438.78,58,Female,Nagpur,Occasional,2025-01-12
22631,Louis Chavez,riosjoseph@example.com,001-426-73,39,Male,Pune,Occasional,2024-06-11
22632,Jesse Guerrero,harrismatthew@example.net,001-588-30,30,Female,Lucknow,New,2024-12-04
22633,Margaret Fox,dillonjohnson@example.org,700.234.24,21,Male,Bangalore,Regular,2023-01-02
22634,Alexis Cox,christopherperez@example.org,721.358.91,39,Male,Hyderabad,New,2025-07-20
22635,Jordan Black,srodriguez@example.net,001-469-26,46,Male,Bangalore,Regular,2022-12-22
22636,Joseph Huynh,coxeric@example.net,810-596-25,55,Female,Kochi,Regular,2023-11-27
22637,Miss Haley Cooke,atran@example.net,6725290332,69,Other,Hyderabad,Regular,2025-11-15
22638,Kristen Wall,angelaho@example.com,(313)472-8,25,Male,Ahmedabad,Occasional,2023-08-01
22639,Melvin Brock,michael74@example.com,383.629.64,32,Male,Kolkata,Occasional,2025-08-30
22640,Nicholas Perkins,benjamin86@example.org,345-810-09,54,Male,Delhi,VIP,2025-02-26
22641,Karen Raymond,elizabethcurtis@example.net,+1-908-464,23,Male,Kochi,Regular,2024-06-29
22642,Anna Eaton,xmorgan@example.com,519-918-42,37,Other,Kochi,Occasional,2025-07-17
22643,Renee Martinez,srichard@example.com,3487079418,23,Male,Mumbai,Regular,2023-10-16
22644,Jason Hardy,fredanderson@example.org,6248288831,20,Other,Chennai,Premium,2023-01-28
22645,Morgan Fox,cthompson@example.org,(628)987-9,37,Male,Chennai,New,2023-05-02
22646,Roger Klein,tmiranda@example.net,239.808.75,58,Male,Hyderabad,Occasional,2023-06-07
22647,Samuel Ford,gjones@example.org,(764)833-8,42,Male,Chennai,Premium,2024-12-21
22648,Christopher Wilson,derrick52@example.com,267.884.14,18,Male,Visakhapatnam,Occasional,2023-01-10
22649,Alexa Nguyen,amy71@example.net,+1-578-298,34,Other,Delhi,Occasional,2025-07-04
22650,Tasha Moore,pamela41@example.org,001-826-52,22,Other,Visakhapatnam,Occasional,2024-02-06
22651,Katherine Li,monica09@example.org,+1-882-229,38,Male,Jaipur,Regular,2022-12-11
22652,Joseph Taylor,julia33@example.com,464-981-33,40,Female,Chandigarh,Occasional,2024-11-26
22653,Abigail Barker,claire68@example.com,453-664-13,27,Male,Bangalore,Regular,2025-04-29
22654,Bryan Stone,ricardoreynolds@example.net,(217)391-7,18,Female,Visakhapatnam,Regular,2024-05-24
22655,Kathleen Wilkerson,uevans@example.net,646-923-01,65,Male,Chennai,Regular,2025-03-06
22656,Tara Miller,benjamingardner@example.org,779-744-61,29,Female,Delhi,Occasional,2023-10-20
22657,Deanna Evans,qwilliams@example.net,771-677-13,18,Other,Chandigarh,Occasional,2025-06-29
22658,Michael Wright,katherine83@example.org,398-671-44,61,Other,Chandigarh,Premium,2023-03-14
22659,Michele Flores,websterbrittany@example.net,+1-339-353,29,Female,Lucknow,Occasional,2024-06-29
22660,Isaac Bryant,benjamin56@example.org,(998)551-5,20,Other,Mumbai,New,2024-03-05
22661,Charles Francis,kellikelly@example.org,(599)536-3,29,Other,Chandigarh,Regular,2024-02-10
22662,Julie Hall,cassandra53@example.net,(304)463-6,58,Female,Nagpur,Occasional,2024-08-15
22663,Deanna Price,christian63@example.com,001-489-95,50,Female,Chennai,Occasional,2023-09-22
22664,David Gonzalez,franklintonya@example.com,8228310908,21,Other,Bangalore,Premium,2024-01-19
22665,Kerri Ross,lisa54@example.net,(312)490-5,66,Female,Chandigarh,Occasional,2025-02-16
22666,Sharon Kent,brownmichael@example.com,001-581-53,37,Male,Ahmedabad,Occasional,2025-01-04
22667,Monique Johnson,tinarhodes@example.net,228.436.92,40,Male,Pune,Regular,2022-12-04
22668,Robert Forbes,luis89@example.net,332-910-28,18,Female,Hyderabad,Occasional,2025-05-21
22669,Kristen Cox,smithtravis@example.net,556-298-44,21,Other,Nagpur,Regular,2023-05-24
22670,Susan Gonzales,barnesmaria@example.com,8003135244,47,Other,Lucknow,Regular,2023-06-11
22671,Becky Tucker,matthewpowers@example.com,841.775.68,65,Other,Kolkata,Occasional,2024-02-24
22672,Kenneth Garcia,nealkimberly@example.com,+1-352-876,69,Female,Kochi,New,2025-04-25
22673,Phillip Jones,harrismandy@example.org,890-591-61,39,Other,Jaipur,Regular,2023-08-29
22674,Timothy Haynes,bryansmith@example.net,+1-761-713,19,Other,Mumbai,Regular,2023-04-09
22675,Sonia Nicholson,felicia94@example.com,4479452131,38,Female,Lucknow,New,2023-03-07
22676,James Le,leahcox@example.net,782.269.13,36,Female,Visakhapatnam,New,2024-09-29
22677,Jason Leonard,dakota49@example.org,373-897-28,46,Other,Jaipur,New,2025-05-20
22678,Raven Collins,omitchell@example.net,001-636-50,45,Other,Hyderabad,Premium,2025-06-15
22679,Christine Green,katherinemartinez@example.org,(545)295-2,18,Female,Mumbai,Regular,2025-01-24
22680,Cheyenne Johnson,steven99@example.com,+1-988-836,42,Male,Lucknow,Regular,2023-05-22
22681,Jacqueline Thompson,stevenmurphy@example.net,(374)332-6,51,Other,Nagpur,Occasional,2023-05-17
22682,Jordan Williams,sharon89@example.net,578-728-88,53,Female,Indore,Regular,2025-06-26
22683,John Sexton,curtisgabriella@example.net,398.414.36,34,Male,Chandigarh,Occasional,2025-10-08
22684,Valerie Herring,wilsonkatie@example.org,+1-770-978,59,Male,Bangalore,Regular,2023-04-29
22685,Dr. Adrienne Allen,knightholly@example.org,001-363-74,37,Female,Pune,Regular,2025-04-07
22686,Gail Adams,zthomas@example.net,001-471-78,44,Other,Chandigarh,Regular,2023-02-26
22687,Jason Davis,richardnichols@example.org,001-275-50,54,Other,Chandigarh,Occasional,2023-12-01
22688,Alice Smith,kara79@example.net,001-937-88,69,Female,Chandigarh,Regular,2022-11-30
22689,Charles Sherman,bwillis@example.org,001-602-44,41,Female,Ahmedabad,Regular,2025-07-07
22690,Clinton Ross,sjohnson@example.com,318-826-10,33,Male,Nagpur,Regular,2025-07-17
22691,Stacey Buckley,patrick11@example.net,224.441.22,42,Other,Lucknow,Occasional,2023-10-20
22692,Lynn Martin,brandonraymond@example.com,937.536.80,46,Female,Hyderabad,Premium,2023-09-17
22693,Ronald Grimes,icordova@example.org,+1-868-747,36,Other,Kolkata,Occasional,2025-02-08
22694,Jennifer Smith,xcameron@example.org,339.701.14,34,Male,Visakhapatnam,Occasional,2025-08-16
22695,Lynn Jones,ggray@example.net,472.784.02,37,Male,Jaipur,Regular,2024-09-28
22696,Traci Gonzales,adrienne10@example.com,(670)841-7,20,Female,Bangalore,New,2023-12-31
22697,Michael Solis,farmercynthia@example.org,226.802.03,19,Female,Bangalore,Premium,2025-11-06
22698,Laurie Rogers,derrickgreen@example.org,001-678-24,40,Female,Kolkata,Occasional,2023-12-02
22699,Kelly Gonzales,curryemily@example.org,658-555-54,24,Female,Hyderabad,New,2024-10-01
22700,Chris Williams,thompsonapril@example.net,+1-327-977,67,Female,Chennai,Regular,2023-07-26
22701,Stephanie Figueroa,egordon@example.net,001-215-91,37,Other,Pune,Regular,2023-07-27
22702,Patricia Garcia,nathanjones@example.com,797-283-10,58,Other,Chennai,Occasional,2023-03-24
22703,Maria Tran,jacksonchad@example.net,3219734686,55,Other,Chennai,VIP,2024-08-12
22704,Lisa Burnett,kelseypeterson@example.com,576-463-30,46,Other,Lucknow,Regular,2024-07-19
22705,Linda Elliott,fhoffman@example.net,001-427-84,41,Other,Chennai,Regular,2023-03-11
22706,Peter Giles,alicia15@example.com,282-728-15,48,Female,Indore,Occasional,2023-07-01
22707,Eric Mccullough,asimmons@example.com,+1-296-513,69,Female,Hyderabad,Premium,2025-06-10
22708,Dana Gonzalez,fthompson@example.com,(938)662-7,29,Male,Jaipur,Regular,2025-08-22
22709,Robin Blake,hartteresa@example.org,365-499-03,21,Male,Mumbai,Premium,2024-03-28
22710,Adam Jackson,dwhite@example.net,6812113950,22,Male,Mumbai,Occasional,2024-04-19
22711,Robert Hamilton,oclark@example.net,809.462.90,65,Other,Indore,New,2024-04-10
22712,Mark Stanton,terryfox@example.org,255.249.46,63,Male,Pune,Occasional,2023-04-06
22713,Thomas Houston,paul49@example.org,397.296.99,44,Male,Chandigarh,Occasional,2022-12-14
22714,Roy Mcmahon,watkinsheather@example.net,+1-348-761,51,Male,Kolkata,Occasional,2024-09-04
22715,Derrick Anderson,barbara26@example.org,001-245-39,62,Other,Indore,Regular,2022-12-22
22716,Adrienne Porter,smithalexandria@example.org,886-489-87,67,Other,Kochi,Occasional,2023-10-20
22717,Oscar Houston DDS,william27@example.org,2732689290,58,Male,Kochi,Regular,2024-11-30
22718,Sean Norman,cfisher@example.net,+1-684-411,23,Other,Ahmedabad,Regular,2024-01-04
22719,Donna Espinoza,vaughanwilliam@example.org,001-879-77,31,Male,Lucknow,New,2025-08-15
22720,Savannah Perez,adam94@example.org,789.317.21,69,Female,Chandigarh,Regular,2023-03-16
22721,Christopher Jenkins,melissa82@example.org,+1-244-791,30,Male,Lucknow,Premium,2023-10-17
22722,Madison Chen,stephenbullock@example.net,(276)233-1,29,Other,Mumbai,Regular,2023-06-25
22723,Misty Smith,daniel09@example.org,535-970-43,59,Other,Pune,Regular,2024-10-12
22724,Ethan Jenkins PhD,wendy72@example.org,(759)517-3,54,Other,Mumbai,Occasional,2024-08-13
22725,Tiffany Ellis,andrewrodriguez@example.net,627.206.33,23,Male,Nagpur,Occasional,2025-03-10
22726,Marvin Smith,rebeccafloyd@example.org,651.565.06,44,Female,Chennai,Regular,2025-01-19
22727,Maria Jackson,eanthony@example.com,895-692-58,53,Female,Indore,Occasional,2024-03-09
22728,Matthew Davidson,pjordan@example.org,553.221.87,63,Other,Chandigarh,Occasional,2024-01-15
22729,Jane Martin,taylorrebecca@example.net,532.994.86,21,Other,Ahmedabad,Regular,2023-11-13
22730,Suzanne Murphy,randy93@example.net,858.441.68,28,Other,Kolkata,Occasional,2025-03-01
22731,Jeffrey Baker,karencollins@example.net,401.286.19,64,Female,Delhi,Regular,2023-01-03
22732,Michael Conley,colton11@example.net,+1-431-365,44,Female,Indore,Premium,2023-04-29
22733,John Long,reynoldsaaron@example.org,222.447.99,60,Other,Chandigarh,VIP,2025-08-12
22734,Amanda Nelson,erin70@example.com,5896207558,61,Male,Ahmedabad,Premium,2025-05-07
22735,Kayla Hall,sharpbethany@example.com,548-284-27,60,Female,Chennai,New,2023-06-09
22736,Mary Smith,melissamata@example.org,+1-272-340,56,Other,Chandigarh,Occasional,2023-05-14
22737,Natalie Schmidt,penny22@example.com,967-870-85,38,Other,Jaipur,Premium,2022-12-31
22738,Norman Johnson,simmonsdennis@example.com,+1-842-486,65,Female,Kolkata,Occasional,2023-05-19
22739,Erik Guzman,roberthays@example.com,622-653-34,37,Male,Kochi,Regular,2024-10-21
22740,Mary Salazar,zuniganatalie@example.net,383-835-28,38,Female,Lucknow,Occasional,2025-07-30
22741,Tyler Wells,christinaolsen@example.net,587-956-41,59,Female,Visakhapatnam,Regular,2025-05-04
22742,Sean Crane,brucegillespie@example.com,797-857-54,35,Male,Kochi,New,2024-09-06
22743,Michael White,rhorn@example.org,488-731-65,40,Male,Jaipur,Regular,2023-07-17
22744,Douglas Pineda,lmurphy@example.org,+1-867-915,58,Other,Visakhapatnam,Premium,2023-07-10
22745,Larry Johnson,tlang@example.net,(507)284-4,22,Other,Kolkata,Premium,2023-10-19
22746,Kara Murphy,jennifer96@example.org,001-539-89,56,Other,Mumbai,Occasional,2024-11-27
22747,Elizabeth Chase,xdaniels@example.net,(828)571-3,28,Female,Pune,Regular,2025-03-21
22748,David Wagner,popecameron@example.com,831-436-95,35,Male,Jaipur,Premium,2023-10-25
22749,Joseph Garcia,odixon@example.net,+1-969-743,33,Other,Indore,New,2024-12-03
22750,Nicole Swanson,jennifer02@example.net,343-913-34,34,Other,Ahmedabad,Regular,2025-03-28
22751,Cathy Guerra,ysmith@example.org,299-567-43,38,Other,Jaipur,New,2025-04-09
22752,Edward Acosta,townsendtimothy@example.org,+1-387-601,48,Other,Jaipur,Regular,2024-03-13
22753,Gregory Garcia,stephaniesalazar@example.net,768-259-21,52,Female,Chennai,Regular,2023-07-23
22754,Kelsey Knox,gonzalezdaniel@example.com,663-221-00,49,Female,Kolkata,VIP,2024-06-13
22755,Victoria Price,judithraymond@example.org,001-718-87,28,Female,Jaipur,Regular,2025-04-18
22756,Richard Smith,whickman@example.org,326-741-81,35,Male,Jaipur,VIP,2024-05-12
22757,James Glenn,thomasfuller@example.com,+1-626-885,58,Male,Kochi,Regular,2023-01-15
22758,Amber Garcia,mramirez@example.org,993.306.57,24,Male,Hyderabad,VIP,2022-12-29
22759,Joseph White,fblankenship@example.com,7919975883,33,Other,Chandigarh,Occasional,2025-10-16
22760,Nathan Barrett,jrodgers@example.com,756.760.50,62,Other,Pune,Regular,2024-09-21
22761,Jonathan Martin,omartorres@example.net,764.866.07,64,Other,Chandigarh,Premium,2023-09-25
22762,Tyler Wheeler,nestrada@example.net,360.949.49,49,Male,Chennai,Occasional,2023-04-24
22763,Tonya Evans,eblair@example.com,(493)386-7,34,Male,Kolkata,Regular,2024-06-11
22764,Joshua Diaz,newmandustin@example.net,(711)905-7,59,Female,Lucknow,Regular,2024-07-30
22765,Desiree Williams,brownemily@example.net,682-723-08,31,Male,Bangalore,Occasional,2023-08-12
22766,Maria Wilson,paulapollard@example.com,(615)614-1,56,Other,Kolkata,Regular,2025-08-27
22767,Nicole Parker,jason97@example.com,(247)932-5,28,Male,Jaipur,Regular,2022-12-17
22768,Allison Marshall,hernandezchad@example.org,001-578-49,32,Male,Jaipur,Regular,2023-06-12
22769,Monique Ware,mike08@example.net,001-659-63,36,Male,Kolkata,New,2025-07-04
22770,John Cox,jimmyblake@example.net,+1-227-495,32,Female,Lucknow,Regular,2024-07-03
22771,Paige Walter,scottpeter@example.com,6804710187,26,Female,Mumbai,New,2025-11-19
